"entrez_id","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"10501","SEMA6B",3028.75505966236,-0.00305941174605998,0.105957668832788,-0.0288739057754095,0.976965157116954,0.986013821103507
"170082","TCEANC",76.2570979974345,0.00170048202053511,0.0586374153823063,0.0289999484023681,0.976864631747025,0.986013821103507
"80380","PDCD1LG2",16.344098784004,-0.00521581551481672,0.181080470447631,-0.0288038544516878,0.977021026748917,0.986028315507712
"1629","DBT",544.006623065257,-0.00229950414708019,0.0802894636917092,-0.0286401732101449,0.97715157162642,0.986076277994291
"55916","NXT2",103.479725727162,0.00332820764649313,0.116157449852735,0.028652554362313,0.977141696948742,0.986076277994291
"3667","IRS1",213.973636579443,-0.00307356463686972,0.107631390475077,-0.0285563962641681,0.977218388629019,0.986082483108607
"105377136","LOC105377136",9.33770870148565,-0.00442460082732423,0.155094767118688,-0.0285283695222177,0.977240741626724,0.986082483108607
"54797","MED18",168.280708425655,0.00192532771495128,0.0676489185605718,0.0284605837893383,0.977294804864042,0.986093359405441
"100506047","LINC02580",3.7582273391859,0.00546044950071266,0.192196529951231,0.0284107600803107,0.977334542363364,0.986093359405441
"132671","SPATA18",79.4568712337976,-0.00433737385787479,0.15427922415799,-0.0281137909627617,0.977571394823842,0.986259953420094
"55379","LRRC59",963.578492211025,-0.00122617178702106,0.0436365879401893,-0.0280996256788391,0.977582692621744,0.986259953420094
"84953",NA,7.86837417157527,-0.00376600264708933,0.137018522956364,-0.0274853542851917,0.978072621022775,0.986670422642943
"107984754",NA,282.499605304454,0.00253317543437206,0.0921327138701227,0.0274948531087776,0.978065044921283,0.986670422642943
"729689","FAM90A2P",4.83895377262076,-0.00491876674096177,0.179358986326126,-0.0274241444028795,0.978121441039998,0.986677771111518
"9298","SNORD31",6.83189061376298,0.00381908102817825,0.139644539473559,0.0273485883699832,0.97818170342908,0.98669666093239
"84327","ZBED3",524.538885730358,0.00226924301787893,0.0841100905387728,0.0269794385351763,0.978476133733532,0.986909840219092
"266655","BRD3OS",1576.55374140504,-0.00146685814922542,0.0542743047194769,-0.0270267515504261,0.978438397169782,0.986909840219092
"84910","TMEM87B",254.477715375208,-0.00275577370409925,0.102350669933458,-0.0269248233146971,0.978519694550192,0.986910125516697
"79705","LRRK1",488.935747386098,0.00249351222005695,0.0927821699122857,0.0268749073492705,0.978559507321417,0.986910125516697
"101928205","LINC02097",29.5214496673269,-0.0028379233678988,0.107113019894596,-0.0264946630268798,0.978862790393969,0.987174085578804
